.pl 16959
CisloVydejky;DatumVydeje;CisloOdberatele;NazevOdberatele;CisloKarty;NazevZbozi;MernaJednotka;Rabat;ProdCena;SazbaD;VKart;Vydano;Zisk
--DATA--
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;5$;29.70
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;0387$;Okna Iron 500ml industrial$;ks$;-2.00$;11.67$;21$;8$;10$;19.70
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;10$;114.00
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;2$;40.78
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-2.00$;16.91$;21$;25$;20$;53.80
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;10$;100.20
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;3621$;Univerzal Hit Industry 5l$;kan$;-2.00$;53.58$;21$;0$;2$;33.58
00215$;737808$;05455$;Krajská nemocnice Liberec 8712 TURN$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;10$;146.70
00216$;737808$;03968$;Krajská nemocnice Liberec   9488$;1303$;WC souprava 4322 bílá prumìr 85mm$;ks$;-2.00$;47.17$;21$;30$;5$;35.80
00216$;737808$;03968$;Krajská nemocnice Liberec   9488$;2971$;Písek AVA na nádobí 550g PE$;ks$;-2.00$;24.11$;21$;12$;12$;67.56
00216$;737808$;03968$;Krajská nemocnice Liberec   9488$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;21$;210.42
00216$;737808$;03968$;Krajská nemocnice Liberec   9488$;4397$;Gumové rukavice DOVOZ è.7-7,5/M      /12$;pár$;-2.00$;9.33$;21$;240$;20$;30.60
00216$;737808$;03968$;Krajská nemocnice Liberec   9488$;5758$;Krystal Sanan 1l Klasik dezinf.bez vùnì$;ks$;-2.00$;24.01$;21$;12$;12$;84.96
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;2984$;Fixinela 500ml$;ks$;-8.00$;26.10$;21$;21$;21$;166.11
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;5750$;Houbièka nadobí po 10ks 8x5x2.5cm$;tyè$;-8.00$;7.41$;21$;48$;10$;20.60
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;0158$;Nádobí Jar 900ml Pome granate$;Ks$;-8.00$;39.37$;21$;12$;12$;140.28
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;3607$;Papírové ruèníky ZZ 2vr 1193 celuloz 150$;ks$;-8.00$;20.08$;21$;20$;60$;319.80
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;3262$;Prášek Clax Bioextra Profi 18kg Automat$;ks$;-8.00$;746.05$;21$;0$;1$;198.24
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;2458$;Pytle papírové 65x120cm vícevrstvý$;ks$;-8.00$;13.83$;21$;15$;15$;54.90
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;2980$;Sáèky do koše 30l 50x60 /10mi zatah.ŽL15$;rol$;-8.00$;15.55$;21$;50$;50$;215.00
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;5972$;Sáèky do koše 60l 60x80 /15mi zatah.10ZE$;rol$;-8.00$;16.24$;21$;50$;50$;217.00
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;0532$;Savo  1,2l original obyè$;ks$;-8.00$;35.04$;21$;6$;6$;69.90
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;2801$;Savo Bezchlorová dezinfekce spray 700ml$;ks$;-8.00$;51.78$;21$;12$;12$;171.60
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;4536$;Toaletní papír 3vrs.150 Tento Aqua     4$;rol$;-8.00$;6.03$;21$;56$;56$;103.60
00127$;737808$;01042$;EFTEC /Czech Republic/ a.s.$;4161$;Univerzal Savo 750ml vunì kvìtin$;ks$;-8.00$;35.09$;21$;12$;12$;135.24
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;0793$;Sùl posypová 10kg$;taš$;-8.00$;49.78$;21$;0$;2$;30.56
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;2798$;Sáèky do koše 60l 58x68 /7mi 20k TopStar$;rol$;-8.00$;12.05$;21$;40$;80$;324.00
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;0473$;WC kartáè bílý 4316/4317  80mm$;ks$;-8.00$;14.04$;21$;50$;100$;364.00
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;5381$;Vìdro PVC 10l mìrka Jolly$;ks$;-8.00$;37.37$;21$;0$;2$;18.94
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;0880$;Larrin rez a vodní kámen 500ml$;ks$;-8.00$;46.19$;21$;12$;24$;295.92
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;0607$;Utìrka UNI Petr 38x38cm 110g modrá$;ks$;-8.00$;3.14$;21$;440$;100$;102.00
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;3672$;Rozprašovaè + láhev 500ml Cormen$;ks$;-8.00$;23.21$;21$;12$;12$;75.12
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;1163$;Lopatka PE obyèejná bez gumy 22x32cm$;ks$;-8.00$;14.86$;21$;24$;10$;43.90
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;1743$;Smetáèek PE 5220 EKO ruèní$;ks$;-8.00$;33.06$;21$;10$;10$;85.70
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-8.00$;19.20$;21$;25$;25$;124.50
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;0923$;Vìdro PVC  5l s mìrkou$;ks$;-8.00$;32.14$;21$;0$;2$;16.48
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;5150$;Osvìžovaè spray Glade 300ml mix 4ks$;bal$;-8.00$;154.41$;21$;3$;10$;440.10
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;3066$;Nádobí Cit 1l Jablko$;ks$;-8.00$;20.43$;21$;10$;24$;132.72
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;0624$;Krystal Sanan 1l dezinf. +plísnì + vùnì$;ks$;-8.00$;38.34$;21$;12$;36$;357.84
00128$;737808$;07131$;HOKAMI CZ, s.r.o.$;1213$;Solvina PROFI 450ml abrazivní$;ks$;-8.00$;20.07$;21$;18$;18$;97.56
00131$;737808$;00904$;Základní škola a Mateøská škola$;0793$;Sùl posypová 10kg$;taš$;-8.00$;49.78$;21$;0$;2$;30.56
00132$;737808$;07613$;WIEDEN s.r.o.$;0942$;Fixinela 5l$;kan$;-8.00$;253.95$;21$;0$;2$;132.88
00132$;737808$;07613$;WIEDEN s.r.o.$;1221$;Hùl kovová 130cm hrubý závit$;ks$;-8.00$;16.87$;21$;24$;1$;6.61
00155$;737808$;07613$;WIEDEN s.r.o.$;1357$;Hùl DR 160cm prùmìr 24mm$;ks$;-8.00$;41.45$;21$;25$;-2$;-21.50
00155$;737808$;07613$;WIEDEN s.r.o.$;1221$;Hùl kovová 130cm hrubý závit$;ks$;-8.00$;16.87$;21$;24$;-1$;-6.61
00155$;737808$;07613$;WIEDEN s.r.o.$;5503$;Hùl DR 130cm lopaty a hrabla zahnutá I.$;ks$;-8.00$;62.85$;21$;10$;2$;31.84
00155$;737808$;07613$;WIEDEN s.r.o.$;0696$;Hùl kovová 130cm jemný závit$;ks$;-8.00$;16.44$;21$;24$;1$;5.96
00155$;737808$;07613$;WIEDEN s.r.o.$;0793$;Sùl posypová 10kg$;taš$;-8.00$;49.78$;21$;0$;3$;45.84
00218$;737809$;00372$;BMTO GROUP a.s.$;5092$;Dezinfekce na ruce Sanytol 75ml$;ks$;-8.00$;63.60$;21$;24$;10$;183.00
00218$;737809$;00372$;BMTO GROUP a.s.$;0863$;Kartáè na nádobí 4422$;ks$;-8.00$;22.18$;21$;20$;2$;11.50
00218$;737809$;00372$;BMTO GROUP a.s.$;5079$;Kartáè na nádobí 4432 color$;ks$;-8.00$;12.90$;21$;10$;3$;9.81
00218$;737809$;00372$;BMTO GROUP a.s.$;2738$;Pytle 240L/100mi 120x150cm 1ks èerné$;ks$;-8.00$;12.01$;21$;25$;25$;76.50
00218$;737809$;00372$;BMTO GROUP a.s.$;5892$;Pytle 240l/80mi èervené 5ks$;rol$;-8.00$;46.69$;21$;15$;1$;13.44
00218$;737809$;00372$;BMTO GROUP a.s.$;5200$;Rouška 3vr.zdravotnická netkaná textilie$;ks$;-8.00$;3.19$;21$;50$;100$;189.00
00218$;737809$;00372$;BMTO GROUP a.s.$;3792$;Sanytol dezinf.vlh.utìrky 36ks univerzal$;bal$;-8.00$;71.64$;21$;10$;10$;190.00
00218$;737809$;00372$;BMTO GROUP a.s.$;3416$;Sanytol dezinfekce univerzální 500ml MR$;ks$;-8.00$;70.51$;21$;12$;5$;105.25
00218$;737809$;00372$;BMTO GROUP a.s.$;5929$;Vlhèené ubrousky 60k Smile Antibakt.ruce$;ks$;-8.00$;53.20$;21$;12$;6$;92.04
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;2462$;Gumové rukavice Jana è.7-7,5 S       /12$;pár$;-8.00$;15.77$;21$;144$;7$;28.77
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;1148$;Mop NN bavlnìný prováz. hrubý závit 200g$;ks$;-8.00$;25.71$;21$;50$;2$;13.62
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;0898$;Mýdlo Lux mix 85g po záruce$;ks$;-8.00$;7.15$;21$;0$;24$;27.12
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;1653$;Papírové ruèníky ZZ 1vr Cerepa 250 zelen$;ks$;-8.00$;10.80$;21$;20$;60$;222.00
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;0850$;Sáèky do koše 35l 50x60/ 15mi zatah15kMO$;rol$;-8.00$;23.79$;21$;32$;6$;37.26
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;5585$;Tekuté mýdlo 250ml Dettol Antibaktrialní$;ks$;-8.00$;54.62$;21$;6$;2$;31.44
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-8.00$;73.86$;21$;0$;2$;38.30
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;4536$;Toaletní papír 3vrs.150 Tento Aqua     4$;rol$;-8.00$;6.03$;21$;56$;112$;207.20
00226$;737811$;01909$;Frydlanske strojirny Rasl a Syn a.s$;5038$;Toaletní papír Gigant 1vrs.190mm CLASSIC$;rol$;-8.00$;10.21$;21$;6$;36$;93.96
00236$;737816$;00372$;BMTO GROUP a.s.$;2830$;Toaletní papír 2vrs.1875 HarmComfo10/24m$;rol$;-8.00$;4.45$;21$;80$;50$;58.50
00236$;737816$;00372$;BMTO GROUP a.s.$;0514$;WC pisoar Prix fresh 4.5kg=180ks$;ks$;-8.00$;452.25$;21$;0$;1$;117.25
00238$;737817$;00372$;BMTO GROUP a.s.$;2081$;Univerzal Savo 5kg Lemongrass$;kan$;-8.00$;191.43$;21$;0$;1$;53.60
00240$;737817$;00372$;BMTO GROUP a.s.$;0107$;Mazlavé mýdlo 9kg svìtlé$;kan$;-8.00$;199.02$;21$;0$;4$;352.84
00240$;737817$;00372$;BMTO GROUP a.s.$;0389$;Nádobí Jar 5l PROFI$;ks$;-8.00$;197.47$;21$;3$;1$;57.79
00240$;737817$;00372$;BMTO GROUP a.s.$;3504$;Osvìžovaè vzduchu EASY náplò Kiwi/Grep$;ks$;-8.00$;97.80$;21$;12$;2$;58.60
00240$;737817$;00372$;BMTO GROUP a.s.$;3535$;Osvìžovaè vzduchu EASY náplò Apple$;ks$;-8.00$;97.80$;21$;12$;2$;58.60
00245$;737818$;07613$;WIEDEN s.r.o.$;5230$;Papírové ruèníky role 3vr Tris 26cm/500u$;rol$;-8.00$;178.37$;21$;2$;40$;1866.40
00245$;737818$;07613$;WIEDEN s.r.o.$;4263$;Papírové ruèníky ZZ 2vr Harm.1614 rec150$;ks$;-8.00$;14.85$;21$;20$;100$;340.00
00245$;737818$;07613$;WIEDEN s.r.o.$;1034$;Respirátor oznaèen FFP2/ KN95 bez ventil$;ks$;-8.00$;12.42$;21$;40$;80$;433.60
00245$;737818$;07613$;WIEDEN s.r.o.$;5200$;Rouška 3vr.zdravotnická netkaná textilie$;ks$;-8.00$;3.19$;21$;50$;100$;189.00
00245$;737818$;07613$;WIEDEN s.r.o.$;5732$;Vlhèené ubrousk 40k Linteo univer.Alkoho$;ks$;-8.00$;21.62$;21$;48$;48$;298.56
00249$;737819$;00372$;BMTO GROUP a.s.$;1954$;Houbièka nádobí s drážkou po 10ks 10x7cm$;tyè$;-8.00$;21.50$;21$;50$;4$;28.24
00106$;737802$;03256$;Blyth s.r.o.  D$;4393$;Graffiti Cleaner GB100 500ml MR$;ks$;7.00$;205.50$;21$;6$;2$;58.58
00106$;737802$;03256$;Blyth s.r.o.  D$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;7.00$;1.85$;21$;0$;50$;20.50
00106$;737802$;03256$;Blyth s.r.o.  D$;4651$;Leštìnka Real prach DUO 300ml+300ml$;duo$;7.00$;53.61$;21$;6$;12$;87.72
00106$;737802$;03256$;Blyth s.r.o.  D$;1095$;Mop NN bavlnìný FW 60cm plochý$;ks$;7.00$;94.08$;21$;0$;15$;331.20
00106$;737802$;03256$;Blyth s.r.o.  D$;1120$;Mop NN bavlnìný FW 80cm plochý$;ks$;7.00$;122.56$;21$;0$;15$;428.40
00106$;737802$;03256$;Blyth s.r.o.  D$;0389$;Nádobí Jar 5l PROFI$;ks$;7.00$;170.04$;21$;3$;2$;60.72
00106$;737802$;03256$;Blyth s.r.o.  D$;0352$;Nádobí Jar 900ml Citron$;ks$;7.00$;33.95$;21$;12$;4$;25.92
00106$;737802$;03256$;Blyth s.r.o.  D$;3308$;Okna Clin 500ml Lemon MR$;ks$;7.00$;27.84$;21$;10$;15$;79.95
00106$;737802$;03256$;Blyth s.r.o.  D$;5759$;Okna Krystal 750ml MR$;ks$;7.00$;27.87$;21$;18$;10$;41.40
00106$;737802$;03256$;Blyth s.r.o.  D$;0658$;Smeták DR nelak. s holí 120cm 28x6cm$;ks$;7.00$;70.72$;21$;5$;20$;188.00
00106$;737802$;03256$;Blyth s.r.o.  D$;5888$;Smeták PE závit hrubý+hùl 120cm Viktoria$;ks$;7.00$;33.35$;21$;24$;10$;69.40
00106$;737802$;03256$;Blyth s.r.o.  D$;1524$;Souprava smetáèek+lopatka na tyèi 80cm$;ks$;7.00$;61.61$;21$;20$;15$;189.15
00106$;737802$;03256$;Blyth s.r.o.  D$;1823$;Souprava smetáèek+lopatka Perfekt/2010$;ks$;7.00$;21.91$;21$;24$;20$;80.40
00106$;737802$;03256$;Blyth s.r.o.  D$;1705$;WC souprava obyè Streè bílá 13x13x39cm$;ks$;7.00$;16.58$;21$;20$;20$;91.60
00116$;737804$;03256$;Blyth s.r.o.  D$;1221$;Hùl kovová 130cm hrubý závit$;ks$;7.00$;14.53$;21$;24$;2$;8.90
00116$;737804$;03256$;Blyth s.r.o.  D$;5409$;Stìrka podlaha plast 44cm hrubý závit$;ks$;7.00$;34.25$;21$;0$;2$;10.50
00119$;737804$;03256$;Blyth s.r.o.  D$;1542$;\o\Suma Calc D5 2l$;ks$;7.00$;235.70$;21$;6$;6$;226.20
00241$;737818$;03256$;Blyth s.r.o.  D$;1221$;Hùl kovová 130cm hrubý závit$;ks$;7.00$;14.53$;21$;24$;2$;8.26
00241$;737818$;03256$;Blyth s.r.o.  D$;5409$;Stìrka podlaha plast 44cm hrubý závit$;ks$;7.00$;34.25$;21$;0$;2$;10.50
00241$;737818$;03256$;Blyth s.r.o.  D$;5732$;Vlhèené ubrousk 40k Linteo univer.Alkoho$;ks$;7.00$;18.62$;21$;48$;50$;161.00
00083$;737795$;02082$;CENTRUM BABYLON, a.s.$;3289$;WC èistiè Domestos 750ml Atlantic modrý$;ks$;-12.00$;33.50$;21$;20$;40$;457.60
00083$;737795$;02082$;CENTRUM BABYLON, a.s.$;4971$;Gumové rukavice Jana è.8-8,5 M       /12$;pár$;-12.00$;16.35$;21$;144$;40$;186.00
00083$;737795$;02082$;CENTRUM BABYLON, a.s.$;1954$;Houbièka nádobí s drážkou po 10ks 10x7cm$;tyè$;-12.00$;22.30$;21$;50$;4$;31.44
00083$;737795$;02082$;CENTRUM BABYLON, a.s.$;0833$;Utìrka švédská Praktitex 40x40cm 260g$;Ks$;-12.00$;16.67$;21$;10$;20$;93.40
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;1945$;Dávkovaè mýdla a desinf. NOVO 800ml kouø$;ks$;0.00$;325.12$;21$;20$;10$;711.20
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;1653$;Papírové ruèníky ZZ 1vr Cerepa 250 zelen$;ks$;0.00$;10.01$;21$;20$;100$;290.00
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;2466$;Tekuté mýdlo 5l Primo Aloe vera$;kan$;0.00$;66.57$;21$;0$;2$;27.14
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;3676$;Toaletní papír 2vrs.160 Tento Bílý   19m$;rol$;0.00$;4.40$;21$;64$;128$;117.76
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;0749$;Toaletní papír Gigant 2vrs.240 Harm/7362$;rol$;0.00$;32.33$;21$;6$;42$;278.46
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;5604$;WC pisoar Fixinela 1kg=40ks$;ks$;0.00$;123.90$;21$;0$;2$;49.72
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;2360$;Zásobník na WC papír 240mm PLAST bílý$;ks$;0.00$;447.50$;21$;6$;1$;86.61
00011$;737794$;00113$;Dopravní podnik mìst Liberce a$;0205$;Zásobník ruèníky ZZ bílý ZVG s okýnkem$;ks$;0.00$;375.00$;21$;4$;2$;150.00
00081$;737795$;00113$;Dopravní podnik mìst Liberce a$;2553$;Zásobník na WC papír 240mm PLAS Har.1373$;ks$;0.00$;263.47$;21$;0$;2$;137.76
00081$;737795$;00113$;Dopravní podnik mìst Liberce a$;2360$;Zásobník na WC papír 240mm PLAST bílý$;ks$;0.00$;447.50$;21$;6$;-1$;-86.61
00085$;737796$;00113$;Dopravní podnik mìst Liberce a$;2625$;Mýdlo FAX 75g Broskev/ Jahoda         /6$;ks$;0.00$;5.44$;21$;72$;72$;97.20
00085$;737796$;00113$;Dopravní podnik mìst Liberce a$;1653$;Papírové ruèníky ZZ 1vr Cerepa 250 zelen$;ks$;0.00$;10.00$;21$;20$;120$;348.00
00085$;737796$;00113$;Dopravní podnik mìst Liberce a$;3607$;Papírové ruèníky ZZ 2vr 1193 celuloz 150$;ks$;0.00$;18.59$;21$;20$;20$;76.80
00085$;737796$;00113$;Dopravní podnik mìst Liberce a$;2466$;Tekuté mýdlo 5l Primo Aloe vera$;kan$;0.00$;66.57$;21$;0$;2$;27.14
00085$;737796$;00113$;Dopravní podnik mìst Liberce a$;3676$;Toaletní papír 2vrs.160 Tento Bílý   19m$;rol$;0.00$;4.40$;21$;64$;64$;58.88
00085$;737796$;00113$;Dopravní podnik mìst Liberce a$;0749$;Toaletní papír Gigant 2vrs.240 Harm/7362$;rol$;0.00$;32.33$;21$;6$;36$;238.68
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;1271$;Mydlový èistiè Pronto 750ml na døevo$;ks$;0.00$;75.80$;21$;12$;6$;146.04
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;3607$;Papírové ruèníky ZZ 2vr 1193 celuloz 150$;ks$;0.00$;18.59$;21$;20$;100$;384.00
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;2395$;Písek tekutý Cif 500ml/720g citrus$;ks$;0.00$;28.85$;21$;8$;4$;33.20
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;1797$;Pytle 120L/60mi 70x110cm role-20ks modrá$;rol$;0.00$;58.78$;21$;10$;10$;119.80
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;0532$;Savo  1,2l original obyè$;ks$;0.00$;32.44$;21$;6$;2$;18.10
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;0749$;Toaletní papír Gigant 2vrs.240 Harm/7362$;rol$;0.00$;32.33$;21$;6$;18$;119.34
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;4644$;Univerzal Mr.Proper 1l Lemon$;ks$;0.00$;49.03$;21$;12$;12$;134.76
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;3289$;WC èistiè Domestos 750ml Atlantic modrý$;ks$;0.00$;29.91$;21$;20$;12$;94.20
00089$;737797$;00113$;Dopravní podnik mìst Liberce a$;0473$;WC kartáè bílý 4316/4317  80mm$;ks$;0.00$;13.00$;21$;50$;6$;15.60
00094$;737798$;00113$;Dopravní podnik mìst Liberce a$;3858$;Lopatka plechová velká  24x23cm modrá /6$;ks$;0.00$;40.23$;21$;0$;5$;41.75
00094$;737798$;00113$;Dopravní podnik mìst Liberce a$;0351$;Nádobí Jar 450ml Citrón$;ks$;0.00$;22.57$;21$;21$;21$;100.80
00094$;737798$;00113$;Dopravní podnik mìst Liberce a$;5605$;Smetáèek DR obyè 28x4cm, chlup 6,5cm$;ks$;0.00$;22.34$;21$;24$;10$;43.40
00094$;737798$;00113$;Dopravní podnik mìst Liberce a$;0658$;Smeták DR nelak. s holí 120cm 28x6cm$;ks$;0.00$;76.04$;21$;5$;10$;147.20
00094$;737798$;00113$;Dopravní podnik mìst Liberce a$;1823$;Souprava smetáèek+lopatka Perfekt/2010$;ks$;0.00$;23.56$;21$;24$;4$;22.68
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;0389$;Nádobí Jar 5l PROFI$;ks$;0.00$;182.84$;21$;3$;1$;43.16
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;1653$;Papírové ruèníky ZZ 1vr Cerepa 250 zelen$;ks$;0.00$;10.00$;21$;20$;100$;290.00
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;0327$;Písek tekutý REAL 600g Klasik modrý$;ks$;0.00$;24.22$;21$;18$;6$;31.62
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;5605$;Smetáèek DR obyè 28x4cm, chlup 6,5cm$;ks$;0.00$;22.34$;21$;24$;5$;21.70
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;2466$;Tekuté mýdlo 5l Primo Aloe vera$;kan$;0.00$;66.57$;21$;0$;5$;67.85
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;3676$;Toaletní papír 2vrs.160 Tento Bílý   19m$;rol$;0.00$;4.40$;21$;64$;64$;58.88
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;0749$;Toaletní papír Gigant 2vrs.240 Harm/7362$;rol$;0.00$;32.33$;21$;6$;30$;198.90
00120$;737804$;00113$;Dopravní podnik mìst Liberce a$;5604$;WC pisoar Fixinela 1kg=40ks$;ks$;0.00$;123.87$;21$;0$;1$;24.85
00153$;737808$;00113$;Dopravní podnik mìst Liberce a$;2069$;Líh technický 1l$;ks$;0.00$;60.98$;21$;8$;3$;41.67
00153$;737808$;00113$;Dopravní podnik mìst Liberce a$;5217$;Nádobí Jar 450ml Pome granate$;ks$;0.00$;22.47$;21$;21$;21$;98.49
00153$;737808$;00113$;Dopravní podnik mìst Liberce a$;1213$;Solvina PROFI 450ml abrazivní$;ks$;0.00$;18.58$;21$;18$;10$;39.30
00217$;737809$;00113$;Dopravní podnik mìst Liberce a$;2732$;Tlaèítko pro dávkov.mýdlo a desinf. Novo$;ks$;0.00$;40.89$;21$;0$;5$;54.45
00217$;737809$;00113$;Dopravní podnik mìst Liberce a$;2562$;Mìch do dávkovaèe mýdla a desinfek. NOVO$;ks$;0.00$;17.05$;21$;0$;10$;90.50
00217$;737809$;00113$;Dopravní podnik mìst Liberce a$;2639$;Pumpa náhradní pro dávkovaè mýdla Novo$;ks$;0.00$;81.83$;21$;0$;1$;49.84
00217$;737809$;00113$;Dopravní podnik mìst Liberce a$;2574$;Kroužek-pøíruba pod tlaèítko k dávk.NOVO$;ks$;0.00$;17.30$;21$;0$;10$;73.00
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;4074$;Hadr na podlahu tkaný Venda 60x60cm$;ks$;0.00$;20.99$;21$;50$;10$;40.80
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;5503$;Hùl DR 130cm lopaty a hrabla zahnutá I.$;ks$;0.00$;58.19$;21$;10$;5$;56.30
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;1357$;Hùl DR 160cm prùmìr 24mm$;ks$;0.00$;38.38$;21$;25$;20$;153.60
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;1993$;Koštì prùmyslové DR 250x55 s holí 120cm$;ks$;0.00$;47.10$;21$;5$;10$;101.00
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;2209$;Lopata AL velká 34x35cm$;ks$;0.00$;94.30$;21$;10$;5$;92.80
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;4930$;Mop KOMPLET plochý VILEDA UltraMax/2druk$;ks$;0.00$;473.25$;21$;8$;3$;345.00
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;0149$;Stìrka podlaha kovová 45cm s gumou$;ks$;0.00$;125.00$;21$;10$;10$;250.00
00227$;737811$;00113$;Dopravní podnik mìst Liberce a$;4586$;Vìdro Vileda UltraMax-na plochý mop$;ks$;0.00$;237.26$;21$;4$;3$;165.09
00231$;737812$;00113$;Dopravní podnik mìst Liberce a$;2732$;Tlaèítko pro dávkov.mýdlo a desinf. Novo$;ks$;0.00$;40.89$;21$;0$;5$;54.45
00232$;737812$;00113$;Dopravní podnik mìst Liberce a$;1086$;Krém na ruce Indulona mìsíèková 100g  /5$;ks$;0.00$;26.61$;21$;25$;50$;332.50
00232$;737812$;00113$;Dopravní podnik mìst Liberce a$;2380$;Mýdlo FAX 75g Jablko                  /6$;ks$;0.00$;5.41$;21$;72$;72$;79.92
00232$;737812$;00113$;Dopravní podnik mìst Liberce a$;1653$;Papírové ruèníky ZZ 1vr Cerepa 250 zelen$;ks$;0.00$;10.00$;21$;20$;80$;232.00
00232$;737812$;00113$;Dopravní podnik mìst Liberce a$;3676$;Toaletní papír 2vrs.160 Tento Bílý   19m$;rol$;0.00$;4.40$;21$;64$;64$;58.88
00232$;737812$;00113$;Dopravní podnik mìst Liberce a$;0749$;Toaletní papír Gigant 2vrs.240 Harm/7362$;rol$;0.00$;32.33$;21$;6$;24$;159.12
00237$;737816$;00113$;Dopravní podnik mìst Liberce a$;5503$;Hùl DR 130cm lopaty zahnutá I.$;ks$;0.00$;58.19$;21$;10$;4$;45.04
